run_id,dataset,method,scenario,seed,task_idx,metric,value
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,AIA,0.11625333333333332
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,BWT,-0.05425000000000001
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,Forgetting,0.05425000000000001
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,FWT,0.11624999999999999
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,4,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,A_t,0.05133333333333334
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,AIA,0.10543333333333332
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,BWT,-0.0486
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,Forgetting,0.0514
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,FWT,0.10400000000000001
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,5,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,A_t,0.047714285714285716
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,AIA,0.09718775510204081
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,BWT,-0.03983333333333334
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,Forgetting,0.04616666666666667
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,FWT,0.09183333333333334
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,6,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,A_t,0.044125000000000004
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,AIA,0.0905549107142857
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,BWT,-0.03557142857142857
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,Forgetting,0.042285714285714295
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,FWT,0.08185714285714286
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,7,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,A_t,0.03988888888888889
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,AIA,0.08492535273368605
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,BWT,-0.03300000000000001
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,Forgetting,0.040875
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,FWT,0.07525
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,8,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,A_t,0.036800000000000006
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,AIA,0.08011281746031745
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,BWT,-0.030555555555555558
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,Forgetting,0.03855555555555556
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,FWT,0.06922222222222223
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,RAG_mean,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,Repetition_Gain,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,Anchor_Retention,nan
cifar100__dualprompt__disjoint_baseline__seed3,cifar100,dualprompt,disjoint_baseline,3,9,Long_Range_Retention,0.06499999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,A_t,0.24699999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,AIA,0.24699999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,BWT,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,Forgetting,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,FWT,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,0,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,A_t,0.1255
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,AIA,0.18624999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,BWT,-0.05999999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,Forgetting,0.05999999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,FWT,0.24699999999999997
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,1,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,A_t,0.11099999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,AIA,0.16116666666666665
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,BWT,-0.0485
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,Forgetting,0.0485
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,FWT,0.1555
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,2,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,A_t,0.08975
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,AIA,0.14331249999999998
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,BWT,-0.02900000000000001
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,Forgetting,0.03266666666666667
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,FWT,0.14333333333333334
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,3,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,A_t,0.07000000000000002
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,AIA,0.12865
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,BWT,-0.03099999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,Forgetting,0.036749999999999984
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,FWT,0.1115
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,4,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,A_t,0.055500000000000015
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,AIA,0.11645833333333333
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,BWT,-0.043399999999999994
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,Forgetting,0.04819999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,FWT,0.09480000000000001
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,5,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,A_t,0.053
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,AIA,0.10739285714285715
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,BWT,-0.032666666666666656
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,Forgetting,0.039333333333333324
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,FWT,0.09166666666666667
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,6,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,A_t,0.04825
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,AIA,0.09999999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,BWT,-0.039428571428571424
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,Forgetting,0.04514285714285714
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,FWT,0.081
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,7,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,A_t,0.04622222222222223
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,AIA,0.09402469135802469
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,BWT,-0.032374999999999994
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,Forgetting,0.04024999999999999
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,FWT,0.08275
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,8,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,A_t,0.017728571428571427
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,AIA,0.08639507936507937
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,BWT,-0.05577777777777778
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,Forgetting,0.06277777777777778
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,FWT,0.07500000000000001
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,RAG_mean,0.5766666666666667
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,Repetition_Gain,0.5723809523809523
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,Anchor_Retention,nan
cifar100__dualprompt__distribution_shift__seed1,cifar100,dualprompt,distribution_shift,1,9,Long_Range_Retention,0.173
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,A_t,0.259
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,AIA,0.259
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,BWT,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,Forgetting,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,FWT,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,0,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,A_t,0.1235
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,AIA,0.19125
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,BWT,-0.06400000000000003
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,Forgetting,0.06400000000000003
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,FWT,0.259
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,1,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,A_t,0.10100000000000002
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,AIA,0.16116666666666668
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,BWT,-0.054000000000000006
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,Forgetting,0.064
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,FWT,0.1555
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,2,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,A_t,0.07975
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,AIA,0.1408125
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,BWT,-0.043666666666666666
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,Forgetting,0.05033333333333334
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,FWT,0.137
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,3,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,A_t,0.08660000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,AIA,0.12997
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,BWT,-0.03150000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,Forgetting,0.036500000000000005
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,FWT,0.1125
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,4,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,A_t,0.07883333333333334
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,AIA,0.12144722222222222
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,BWT,-0.04780000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,Forgetting,0.0518
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,FWT,0.11180000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,5,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,A_t,0.06842857142857144
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,AIA,0.11387312925170068
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,BWT,-0.04900000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,Forgetting,0.05666666666666668
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,FWT,0.11866666666666668
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,6,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,A_t,0.062
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,AIA,0.1073889880952381
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,BWT,-0.05414285714285716
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,Forgetting,0.060857142857142874
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,FWT,0.11042857142857145
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,7,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,A_t,0.05333333333333333
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,AIA,0.10138280423280424
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,BWT,-0.049750000000000016
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,Forgetting,0.05800000000000001
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,FWT,0.109375
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,8,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,A_t,0.01877142857142857
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,AIA,0.09312166666666667
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,BWT,-0.07733333333333334
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,Forgetting,0.08466666666666668
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,FWT,0.09755555555555556
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,RAG_mean,0.6
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,Repetition_Gain,0.600952380952381
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,Anchor_Retention,nan
cifar100__dualprompt__distribution_shift__seed2,cifar100,dualprompt,distribution_shift,2,9,Long_Range_Retention,0.182
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,A_t,0.252
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,AIA,0.252
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,BWT,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,Forgetting,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,FWT,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,0,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,A_t,0.10800000000000001
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,AIA,0.18
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,BWT,-0.04299999999999998
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,Forgetting,0.04299999999999998
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,FWT,0.252
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,1,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,A_t,0.08600000000000001
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,AIA,0.14866666666666667
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,BWT,-0.0705
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,Forgetting,0.073
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,FWT,0.1295
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,2,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,A_t,0.060750000000000005
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,AIA,0.1266875
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,BWT,-0.06366666666666666
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,Forgetting,0.06533333333333333
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,FWT,0.133
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,3,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,A_t,0.056200000000000014
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,AIA,0.11259000000000001
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,BWT,-0.04549999999999999
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,Forgetting,0.04674999999999999
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,FWT,0.10850000000000001
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,4,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,A_t,0.05016666666666667
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,AIA,0.10218611111111113
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,BWT,-0.0394
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,Forgetting,0.04479999999999999
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,FWT,0.09260000000000002
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,5,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,A_t,0.04599999999999999
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,AIA,0.09415952380952383
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,BWT,-0.03483333333333333
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,Forgetting,0.041166666666666664
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,FWT,0.08300000000000002
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,6,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,A_t,0.04575
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,AIA,0.08810833333333334
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,BWT,-0.028857142857142852
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,Forgetting,0.03685714285714285
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,FWT,0.07585714285714287
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,RAG_mean,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,7,Repetition_Gain,nan
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,8,A_t,0.04177777777777778
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,8,AIA,0.0829604938271605
cifar100__dualprompt__distribution_shift__seed3,cifar100,dualprompt,distribution_shift,3,8,BWT,-0.025875
